mu	nu	muz	nuz	product_mean	product_std	matrix_mean	matrix_std
2	56	z	z^5+z^4+z^3	7.67661e-05	1.77476e-05	0.000241627	2.40695e-05
2	59	z	z^5+z^4+z^3+z+1	7.67997e-05	1.75447e-05	0.000242758	2.48319e-05
2	61	z	z^5+z^4+z^3+z^2+1	7.71955e-05	1.72824e-05	0.000242363	2.30896e-05
2	62	z	z^5+z^4+z^3+z^2+z	7.76793e-05	1.81368e-05	0.000242992	2.49267e-05
2	64	z	z^6	7.6483e-05	1.70421e-05	0.000242112	2.52604e-05
2	67	z	z^6+z+1	7.67773e-05	1.79707e-05	0.000241643	2.37941e-05
2	69	z	z^6+z^2+1	7.70437e-05	1.89853e-05	0.00024282	3.08079e-05
2	70	z	z^6+z^2+z	7.72132e-05	1.8139e-05	0.000242443	2.42077e-05
2	73	z	z^6+z^3+1	7.69426e-05	1.8323e-05	0.000243003	2.64978e-05
2	74	z	z^6+z^3+z	7.73575e-05	1.79902e-05	0.00024406	2.64264e-05
2	76	z	z^6+z^3+z^2	7.67494e-05	1.80709e-05	0.000241593	2.53381e-05
2	79	z	z^6+z^3+z^2+z+1	7.70451e-05	1.86536e-05	0.000243085	2.90922e-05
2	81	z	z^6+z^4+1	7.64378e-05	1.59534e-05	0.000243069	2.42294e-05
2	82	z	z^6+z^4+z	7.73175e-05	1.75634e-05	0.000245867	2.25465e-05
2	84	z	z^6+z^4+z^2	7.6538e-05	1.79402e-05	0.000242184	2.48022e-05
2	87	z	z^6+z^4+z^2+z+1	7.72635e-05	1.84805e-05	0.000243219	2.65029e-05
2	88	z	z^6+z^4+z^3	7.65887e-05	1.73897e-05	0.000241489	2.56289e-05
2	91	z	z^6+z^4+z^3+z+1	7.69105e-05	1.76871e-05	0.000243994	3.08206e-05
2	93	z	z^6+z^4+z^3+z^2+1	7.66851e-05	1.7453e-05	0.000241869	2.42715e-05
2	94	z	z^6+z^4+z^3+z^2+z	7.73147e-05	1.71967e-05	0.000244906	2.37847e-05
2	97	z	z^6+z^5+1	7.75503e-05	1.80472e-05	0.000242866	2.37493e-05
2	98	z	z^6+z^5+z	7.66106e-05	1.75334e-05	0.000241364	2.40555e-05
2	100	z	z^6+z^5+z^2	7.71484e-05	1.79235e-05	0.000244115	3.05958e-05
2	103	z	z^6+z^5+z^2+z+1	7.75065e-05	1.85676e-05	0.000243121	2.39669e-05
2	104	z	z^6+z^5+z^3	7.71871e-05	1.74569e-05	0.000243699	2.25639e-05
2	107	z	z^6+z^5+z^3+z+1	7.72774e-05	1.74402e-05	0.000243932	2.24444e-05
2	109	z	z^6+z^5+z^3+z^2+1	7.74022e-05	1.7347e-05	0.000244059	2.57984e-05
2	110	z	z^6+z^5+z^3+z^2+z	7.70292e-05	1.70855e-05	0.00024419	2.62643e-05
2	112	z	z^6+z^5+z^4	7.65887e-05	1.71671e-05	0.000245391	3.08674e-05
2	115	z	z^6+z^5+z^4+z+1	7.67433e-05	1.68575e-05	0.000242488	2.53306e-05
2	117	z	z^6+z^5+z^4+z^2+1	7.75964e-05	1.78411e-05	0.000245798	2.60792e-05
2	118	z	z^6+z^5+z^4+z^2+z	7.78576e-05	1.78787e-05	0.000245284	2.39661e-05
2	121	z	z^6+z^5+z^4+z^3+1	7.72881e-05	1.77518e-05	0.000244301	2.53595e-05
2	122	z	z^6+z^5+z^4+z^3+z	7.70013e-05	1.83121e-05	0.000245286	3.21011e-05
2	124	z	z^6+z^5+z^4+z^3+z^2	7.71713e-05	2.02733e-05	0.000242427	2.62174e-05
2	127	z	z^6+z^5+z^4+z^3+z^2+z+1	7.63722e-05	1.72394e-05	0.000241333	2.50876e-05
2	128	z	z^7	7.76299e-05	1.80814e-05	0.000243051	2.37984e-05
2	131	z	z^7+z+1	7.71512e-05	1.7357e-05	0.000244509	2.59843e-05
2	133	z	z^7+z^2+1	7.69836e-05	1.7493e-05	0.000242617	3.60213e-05
2	134	z	z^7+z^2+z	7.67261e-05	1.64265e-05	0.000243559	2.44319e-05
2	137	z	z^7+z^3+1	7.7086e-05	1.67661e-05	0.00024497	2.69435e-05
2	138	z	z^7+z^3+z	7.6843e-05	1.76815e-05	0.000242865	2.42852e-05
2	140	z	z^7+z^3+z^2	7.7364e-05	1.76526e-05	0.000242543	2.54611e-05
2	143	z	z^7+z^3+z^2+z+1	7.72867e-05	1.90702e-05	0.000243993	3.49163e-05
2	145	z	z^7+z^4+1	7.74218e-05	1.7806e-05	0.000242969	2.46613e-05
2	146	z	z^7+z^4+z	7.75931e-05	1.89005e-05	0.000242927	2.5151e-05
2	148	z	z^7+z^4+z^2	7.64257e-05	1.79052e-05	0.000242162	2.59691e-05
2	151	z	z^7+z^4+z^2+z+1	7.64923e-05	1.75284e-05	0.000242402	2.68485e-05
2	152	z	z^7+z^4+z^3	7.77566e-05	1.91604e-05	0.000244665	3.16383e-05
2	155	z	z^7+z^4+z^3+z+1	7.65375e-05	1.60862e-05	0.000242236	2.51322e-05
2	157	z	z^7+z^4+z^3+z^2+1	7.7364e-05	1.81755e-05	0.000242834	2.61377e-05
2	158	z	z^7+z^4+z^3+z^2+z	7.69896e-05	1.75413e-05	0.000242969	2.36747e-05
2	161	z	z^7+z^5+1	7.67144e-05	1.68608e-05	0.00024343	2.46599e-05
2	162	z	z^7+z^5+z	7.74651e-05	1.89671e-05	0.000245284	3.22855e-05
2	164	z	z^7+z^5+z^2	7.6626e-05	1.70678e-05	0.000242173	2.32288e-05
2	167	z	z^7+z^5+z^2+z+1	7.69687e-05	1.8604e-05	0.000239953	2.29109e-05
2	168	z	z^7+z^5+z^3	7.73207e-05	1.85477e-05	0.000242923	2.50914e-05
2	171	z	z^7+z^5+z^3+z+1	7.84327e-05	2.04732e-05	0.000245042	2.8376e-05
2	173	z	z^7+z^5+z^3+z^2+1	7.74921e-05	1.85564e-05	0.000243256	2.75179e-05
2	174	z	z^7+z^5+z^3+z^2+z	7.6754e-05	1.71371e-05	0.000241675	2.44213e-05
2	176	z	z^7+z^5+z^4	7.69873e-05	1.75915e-05	0.000242761	2.56711e-05
2	179	z	z^7+z^5+z^4+z+1	7.73552e-05	1.824e-05	0.00024297	2.72084e-05
2	181	z	z^7+z^5+z^4+z^2+1	7.79512e-05	1.98545e-05	0.000244937	3.06278e-05
2	182	z	z^7+z^5+z^4+z^2+z	7.79619e-05	1.69798e-05	0.000246983	2.51643e-05
2	185	z	z^7+z^5+z^4+z^3+1	7.6964e-05	1.72222e-05	0.000241756	2.41246e-05
2	186	z	z^7+z^5+z^4+z^3+z	7.65147e-05	1.76825e-05	0.000241661	2.39548e-05
2	188	z	z^7+z^5+z^4+z^3+z^2	7.71577e-05	1.8647e-05	0.000244265	2.52124e-05
2	191	z	z^7+z^5+z^4+z^3+z^2+z+1	7.74581e-05	1.91935e-05	0.000243559	3.17786e-05
2	193	z	z^7+z^6+1	7.74674e-05	1.77209e-05	0.000244361	2.50695e-05
2	194	z	z^7+z^6+z	7.64127e-05	1.71194e-05	0.000241259	2.62375e-05
2	196	z	z^7+z^6+z^2	7.69156e-05	1.74013e-05	0.000242987	2.48327e-05
2	199	z	z^7+z^6+z^2+z+1	7.73482e-05	1.77362e-05	0.000243735	2.45785e-05
2	200	z	z^7+z^6+z^3	7.73054e-05	1.7365e-05	0.000245252	2.71162e-05
2	203	z	z^7+z^6+z^3+z+1	7.8008e-05	1.74574e-05	0.000246724	2.38036e-05
2	205	z	z^7+z^6+z^3+z^2+1	7.74669e-05	1.85805e-05	0.000244708	2.6922e-05
2	206	z	z^7+z^6+z^3+z^2+z	7.75978e-05	1.73992e-05	0.000243473	2.4231e-05
2	208	z	z^7+z^6+z^4	7.73184e-05	1.7108e-05	0.00024555	2.20645e-05
2	211	z	z^7+z^6+z^4+z+1	7.81687e-05	1.84505e-05	0.000246631	2.38299e-05
2	213	z	z^7+z^6+z^4+z^2+1	7.7839e-05	1.74683e-05	0.000244259	2.26332e-05
2	214	z	z^7+z^6+z^4+z^2+z	7.72555e-05	1.61809e-05	0.000245871	2.39831e-05
2	217	z	z^7+z^6+z^4+z^3+1	7.77999e-05	1.75126e-05	0.000244031	2.60605e-05
2	218	z	z^7+z^6+z^4+z^3+z	7.79345e-05	1.77025e-05	0.000244991	2.63625e-05
2	220	z	z^7+z^6+z^4+z^3+z^2	7.76271e-05	1.74575e-05	0.000243771	2.61015e-05
2	223	z	z^7+z^6+z^4+z^3+z^2+z+1	7.83028e-05	1.90047e-05	0.000243759	2.55523e-05
2	224	z	z^7+z^6+z^5	7.78446e-05	1.76447e-05	0.00024626	2.39056e-05
2	227	z	z^7+z^6+z^5+z+1	7.80979e-05	1.85458e-05	0.000245143	2.52899e-05
2	229	z	z^7+z^6+z^5+z^2+1	7.70902e-05	1.75781e-05	0.000245118	2.50742e-05
2	230	z	z^7+z^6+z^5+z^2+z	7.68509e-05	1.74442e-05	0.000244313	2.50601e-05
2	233	z	z^7+z^6+z^5+z^3+1	7.78851e-05	1.87753e-05	0.000245695	2.68621e-05
2	234	z	z^7+z^6+z^5+z^3+z	7.69258e-05	1.74238e-05	0.000244945	2.67519e-05
2	236	z	z^7+z^6+z^5+z^3+z^2	7.84411e-05	1.76298e-05	0.000248926	2.63627e-05
2	239	z	z^7+z^6+z^5+z^3+z^2+z+1	7.76025e-05	1.84457e-05	0.000244563	2.55852e-05
2	241	z	z^7+z^6+z^5+z^4+1	7.76267e-05	1.77494e-05	0.000244525	2.60618e-05
2	242	z	z^7+z^6+z^5+z^4+z	7.7236e-05	1.81833e-05	0.000245355	2.56847e-05
2	244	z	z^7+z^6+z^5+z^4+z^2	7.75619e-05	1.72892e-05	0.000245122	2.48051e-05
2	247	z	z^7+z^6+z^5+z^4+z^2+z+1	7.83107e-05	1.88099e-05	0.00024588	2.45687e-05
2	248	z	z^7+z^6+z^5+z^4+z^3	7.7365e-05	1.74566e-05	0.0002462	2.54254e-05
2	251	z	z^7+z^6+z^5+z^4+z^3+z+1	7.7581e-05	1.87109e-05	0.000242379	2.58535e-05
2	253	z	z^7+z^6+z^5+z^4+z^3+z^2+1	7.73398e-05	1.75654e-05	0.000244134	2.56458e-05
2	254	z	z^7+z^6+z^5+z^4+z^3+z^2+z	7.79051e-05	1.78878e-05	0.000243884	2.17968e-05
4	2	z^2	z	8.69529e-05	2.04339e-05	0.000245556	2.50909e-05
4	3	z^2	z+1	8.76044e-05	2.08341e-05	0.000246447	2.41753e-05
4	4	z^2	z^2	8.66288e-05	1.95156e-05	0.00024622	2.52696e-05
4	6	z^2	z^2+z	8.68742e-05	1.96018e-05	0.000246013	2.22461e-05
4	7	z^2	z^2+z+1	8.70661e-05	1.9923e-05	0.000245155	2.4876e-05
4	8	z^2	z^3	8.63294e-05	1.98548e-05	0.000243388	2.63756e-05
4	9	z^2	z^3+1	8.66456e-05	1.88563e-05	0.000244801	2.41962e-05
4	11	z^2	z^3+z+1	8.6253e-05	1.82871e-05	0.000243785	2.24656e-05
4	12	z^2	z^3+z^2	8.61562e-05	1.98468e-05	0.000243186	2.42578e-05
4	13	z^2	z^3+z^2+1	8.71075e-05	1.99546e-05	0.000243037	2.38382e-05
4	14	z^2	z^3+z^2+z	8.60626e-05	1.90994e-05	0.000244503	2.56315e-05
4	16	z^2	z^4	8.55802e-05	1.94481e-05	0.000241061	2.41774e-05
4	18	z^2	z^4+z	8.72998e-05	2.06188e-05	0.000245319	2.39936e-05
4	19	z^2	z^4+z+1	8.71709e-05	1.95417e-05	0.000246019	2.47937e-05
4	21	z^2	z^4+z^2+1	8.60286e-05	2.03363e-05	0.000242074	2.49338e-05
4	22	z^2	z^4+z^2+z	8.59899e-05	1.93279e-05	0.00024267	2.61997e-05
4	23	z^2	z^4+z^2+z+1	8.64794e-05	1.97127e-05	0.000244131	2.26585e-05
4	24	z^2	z^4+z^3	8.61413e-05	1.93397e-05	0.000244851	2.55151e-05
4	25	z^2	z^4+z^3+1	8.61851e-05	1.95479e-05	0.000244541	2.6095e-05
4	26	z^2	z^4+z^3+z	8.72011e-05	1.83243e-05	0.000246292	2.15227e-05
4	28	z^2	z^4+z^3+z^2	8.6179e-05	1.92772e-05	0.000243607	2.49754e-05
4	29	z^2	z^4+z^3+z^2+1	8.65343e-05	1.98265e-05	0.000244286	2.67514e-05
4	31	z^2	z^4+z^3+z^2+z+1	8.60337e-05	1.93623e-05	0.000242358	2.32327e-05
4	32	z^2	z^5	8.67927e-05	1.94058e-05	0.000245506	2.69514e-05
4	33	z^2	z^5+1	8.66079e-05	1.8966e-05	0.000245034	2.36647e-05
4	35	z^2	z^5+z+1	8.6335e-05	1.84891e-05	0.000244445	2.19315e-05
4	36	z^2	z^5+z^2	8.63252e-05	1.97311e-05	0.000243572	2.45794e-05
4	37	z^2	z^5+z^2+1	8.67704e-05	2.0371e-05	0.000244127	2.37909e-05
4	38	z^2	z^5+z^2+z	8.64002e-05	2.05692e-05	0.000242917	2.69494e-05
4	41	z^2	z^5+z^3+1	8.67732e-05	2.07059e-05	0.00024651	2.62002e-05
4	42	z^2	z^5+z^3+z	8.70489e-05	2.02632e-05	0.000245593	2.6992e-05
4	43	z^2	z^5+z^3+z+1	8.72589e-05	1.97624e-05	0.000246366	2.59508e-05
4	44	z^2	z^5+z^3+z^2	8.61785e-05	1.95449e-05	0.000244131	2.37896e-05
4	46	z^2	z^5+z^3+z^2+z	8.64458e-05	2.03387e-05	0.000244895	2.67457e-05
4	47	z^2	z^5+z^3+z^2+z+1	8.63508e-05	1.8664e-05	0.000245058	2.59453e-05
4	48	z^2	z^5+z^4	8.59369e-05	1.93689e-05	0.000242682	2.28663e-05
4	49	z^2	z^5+z^4+1	8.6436e-05	1.97e-05	0.000245333	2.57459e-05
4	50	z^2	z^5+z^4+z	8.80901e-05	2.06114e-05	0.000247297	2.52561e-05
4	52	z^2	z^5+z^4+z^2	8.58991e-05	2.00627e-05	0.000242857	2.49911e-05
4	53	z^2	z^5+z^4+z^2+1	8.60118e-05	1.9293e-05	0.000242733	2.56186e-05
4	55	z^2	z^5+z^4+z^2+z+1	8.64277e-05	1.94661e-05	0.000243766	2.28349e-05
4	56	z^2	z^5+z^4+z^3	8.65287e-05	1.95788e-05	0.000243634	2.22743e-05
4	58	z^2	z^5+z^4+z^3+z	8.58912e-05	2.02269e-05	0.000241533	2.22754e-05
4	59	z^2	z^5+z^4+z^3+z+1	8.6769e-05	1.86027e-05	0.000244305	2.27329e-05
4	61	z^2	z^5+z^4+z^3+z^2+1	8.67224e-05	1.97498e-05	0.00024435	2.50121e-05
4	62	z^2	z^5+z^4+z^3+z^2+z	8.66363e-05	1.99611e-05	0.000243432	2.66673e-05
4	63	z^2	z^5+z^4+z^3+z^2+z+1	8.63369e-05	1.97022e-05	0.000243273	2.5479e-05
4	64	z^2	z^6	8.63629e-05	1.86431e-05	0.000246075	2.49716e-05
4	66	z^2	z^6+z	8.60589e-05	1.9318e-05	0.000244065	2.68458e-05
4	67	z^2	z^6+z+1	8.7054e-05	1.94476e-05	0.000244365	2.3844e-05
4	69	z^2	z^6+z^2+1	8.73143e-05	1.96642e-05	0.000245379	2.42258e-05
4	70	z^2	z^6+z^2+z	8.62842e-05	1.93285e-05	0.000243709	2.32019e-05
4	71	z^2	z^6+z^2+z+1	8.57096e-05	1.93186e-05	0.000242504	2.56618e-05
4	72	z^2	z^6+z^3	8.67182e-05	1.867e-05	0.000245756	2.62545e-05
4	73	z^2	z^6+z^3+1	8.5901e-05	1.95895e-05	0.000242147	2.45484e-05
4	74	z^2	z^6+z^3+z	8.67927e-05	1.87818e-05	0.000244958	2.3022e-05
4	76	z^2	z^6+z^3+z^2	8.72728e-05	2.02112e-05	0.000243481	2.44416e-05
4	77	z^2	z^6+z^3+z^2+1	8.57287e-05	1.90366e-05	0.000243226	2.2474e-05
4	79	z^2	z^6+z^3+z^2+z+1	8.62749e-05	1.94634e-05	0.000245055	2.63648e-05
4	81	z^2	z^6+z^4+1	8.61106e-05	1.926e-05	0.000243344	2.47072e-05
4	82	z^2	z^6+z^4+z	8.5949e-05	1.97362e-05	0.000244786	2.67512e-05
4	83	z^2	z^6+z^4+z+1	8.74209e-05	2.02651e-05	0.000245409	2.07801e-05
4	84	z^2	z^6+z^4+z^2	8.58083e-05	1.91327e-05	0.000243368	2.41581e-05
4	86	z^2	z^6+z^4+z^2+z	8.60086e-05	1.95172e-05	0.000244247	2.48043e-05
4	87	z^2	z^6+z^4+z^2+z+1	8.69576e-05	2.00552e-05	0.000244716	2.4695e-05
4	88	z^2	z^6+z^4+z^3	8.69846e-05	2.0947e-05	0.000242516	2.34108e-05
4	89	z^2	z^6+z^4+z^3+1	8.60677e-05	1.94769e-05	0.000242654	2.55745e-05
4	91	z^2	z^6+z^4+z^3+z+1	8.70586e-05	2.03895e-05	0.000244819	2.42439e-05
4	92	z^2	z^6+z^4+z^3+z^2	8.73334e-05	2.06027e-05	0.000244683	2.35695e-05
4	93	z^2	z^6+z^4+z^3+z^2+1	8.56868e-05	1.9248e-05	0.00024323	2.55087e-05
4	94	z^2	z^6+z^4+z^3+z^2+z	8.6145e-05	1.93847e-05	0.00024324	2.48817e-05
4	96	z^2	z^6+z^5	8.62838e-05	1.93809e-05	0.000244552	2.64141e-05
4	97	z^2	z^6+z^5+1	8.61958e-05	1.91025e-05	0.000245266	2.61008e-05
4	98	z^2	z^6+z^5+z	8.62824e-05	1.91953e-05	0.000243652	2.42103e-05
4	100	z^2	z^6+z^5+z^2	8.59657e-05	1.88852e-05	0.000244951	2.54997e-05
4	101	z^2	z^6+z^5+z^2+1	8.58782e-05	1.96831e-05	0.000242769	2.41823e-05
4	103	z^2	z^6+z^5+z^2+z+1	8.5725e-05	1.90909e-05	0.000241247	2.44421e-05
4	104	z^2	z^6+z^5+z^3	8.60766e-05	1.95955e-05	0.000243043	2.6205e-05
4	106	z^2	z^6+z^5+z^3+z	8.64337e-05	1.97863e-05	0.000243565	2.54157e-05
4	107	z^2	z^6+z^5+z^3+z+1	8.62619e-05	1.89491e-05	0.000244036	2.29894e-05
4	109	z^2	z^6+z^5+z^3+z^2+1	8.5705e-05	1.88971e-05	0.000244542	2.65894e-05
4	110	z^2	z^6+z^5+z^3+z^2+z	8.65948e-05	1.89042e-05	0.000244557	2.68483e-05
4	111	z^2	z^6+z^5+z^3+z^2+z+1	8.57282e-05	1.83525e-05	0.000243505	2.32072e-05
4	112	z^2	z^6+z^5+z^4	8.64216e-05	1.97736e-05	0.000244099	2.5753e-05
4	113	z^2	z^6+z^5+z^4+1	8.59811e-05	1.97722e-05	0.000242807	2.36063e-05
4	115	z^2	z^6+z^5+z^4+z+1	8.70861e-05	1.99001e-05	0.000244607	2.22502e-05
4	116	z^2	z^6+z^5+z^4+z^2	8.60789e-05	1.86628e-05	0.000245796	2.43581e-05
4	117	z^2	z^6+z^5+z^4+z^2+1	8.54922e-05	2.00177e-05	0.000242424	2.67101e-05
4	118	z^2	z^6+z^5+z^4+z^2+z	8.68421e-05	1.96534e-05	0.000243939	2.55204e-05
4	121	z^2	z^6+z^5+z^4+z^3+1	8.57124e-05	1.90464e-05	0.000243604	2.48721e-05
4	122	z^2	z^6+z^5+z^4+z^3+z	8.75453e-05	2.03386e-05	0.000245288	2.36159e-05
4	123	z^2	z^6+z^5+z^4+z^3+z+1	8.68472e-05	1.95574e-05	0.000245138	2.28921e-05
4	124	z^2	z^6+z^5+z^4+z^3+z^2	8.65581e-05	1.9052e-05	0.000244948	2.56719e-05
4	126	z^2	z^6+z^5+z^4+z^3+z^2+z	8.62349e-05	2.02134e-05	0.000243795	2.61684e-05
4	127	z^2	z^6+z^5+z^4+z^3+z^2+z+1	8.6111e-05	1.9405e-05	0.000244697	2.78718e-05
4	128	z^2	z^7	8.64081e-05	1.97077e-05	0.000244282	2.41732e-05
4	129	z^2	z^7+1	8.55797e-05	1.86326e-05	0.000242274	2.20149e-05
4	131	z^2	z^7+z+1	8.66065e-05	1.81492e-05	0.000246535	2.11208e-05
4	132	z^2	z^7+z^2	8.60747e-05	1.8915e-05	0.000242599	2.41148e-05
4	133	z^2	z^7+z^2+1	8.64007e-05	2.09521e-05	0.000244051	2.62804e-05
4	134	z^2	z^7+z^2+z	8.62465e-05	2.03994e-05	0.000241871	2.43023e-05
4	137	z^2	z^7+z^3+1	8.71038e-05	2.0634e-05	0.00024381	2.45487e-05
4	138	z^2	z^7+z^3+z	8.72393e-05	1.98329e-05	0.000245117	2.37327e-05
4	139	z^2	z^7+z^3+z+1	8.77241e-05	1.91361e-05	0.000246199	2.32058e-05
4	140	z^2	z^7+z^3+z^2	8.69869e-05	2.07514e-05	0.00024333	2.54797e-05
4	142	z^2	z^7+z^3+z^2+z	8.63946e-05	1.91661e-05	0.000244954	2.70402e-05
4	143	z^2	z^7+z^3+z^2+z+1	8.53739e-05	1.92431e-05	0.000243847	2.77056e-05
4	144	z^2	z^7+z^4	8.58903e-05	1.95665e-05	0.000244047	2.54393e-05
4	145	z^2	z^7+z^4+1	8.6159e-05	1.95221e-05	0.000242515	2.46419e-05
4	146	z^2	z^7+z^4+z	8.72836e-05	1.95147e-05	0.000246895	2.57749e-05
4	148	z^2	z^7+z^4+z^2	8.58773e-05	1.97208e-05	0.000241605	2.38955e-05
4	149	z^2	z^7+z^4+z^2+1	8.55532e-05	1.92305e-05	0.000242239	2.39502e-05
4	151	z^2	z^7+z^4+z^2+z+1	8.60863e-05	1.93594e-05	0.000244127	2.52766e-05
4	152	z^2	z^7+z^4+z^3	8.58386e-05	1.92917e-05	0.000242971	2.53859e-05
4	154	z^2	z^7+z^4+z^3+z	8.62335e-05	2.00608e-05	0.00024448	2.50209e-05
4	155	z^2	z^7+z^4+z^3+z+1	8.65357e-05	1.90125e-05	0.000243778	2.15781e-05
4	157	z^2	z^7+z^4+z^3+z^2+1	8.6016e-05	1.99337e-05	0.000243187	2.45296e-05
4	158	z^2	z^7+z^4+z^3+z^2+z	8.62922e-05	1.93609e-05	0.000243626	2.47513e-05
4	159	z^2	z^7+z^4+z^3+z^2+z+1	8.62479e-05	1.96766e-05	0.000245323	2.61818e-05
4	161	z^2	z^7+z^5+1	8.60523e-05	2.00273e-05	0.000243372	2.59343e-05
4	162	z^2	z^7+z^5+z	8.67867e-05	1.86845e-05	0.000244362	2.2879e-05
4	163	z^2	z^7+z^5+z+1	8.86018e-05	2.25316e-05	0.000249064	2.97933e-05
4	164	z^2	z^7+z^5+z^2	0.000105302	2.60309e-05	0.00030035	7.78124e-05
4	166	z^2	z^7+z^5+z^2+z	8.64402e-05	1.95814e-05	0.000243369	2.3355e-05
4	167	z^2	z^7+z^5+z^2+z+1	8.62335e-05	2.01251e-05	0.000244228	2.60966e-05
4	168	z^2	z^7+z^5+z^3	8.61413e-05	2.04154e-05	0.000243735	2.71316e-05
4	169	z^2	z^7+z^5+z^3+1	8.7237e-05	2.0455e-05	0.000244732	2.55523e-05
4	171	z^2	z^7+z^5+z^3+z+1	8.61213e-05	1.93638e-05	0.000244294	2.4555e-05
4	172	z^2	z^7+z^5+z^3+z^2	8.64859e-05	1.89918e-05	0.000244809	2.42374e-05
4	173	z^2	z^7+z^5+z^3+z^2+1	8.52859e-05	1.82293e-05	0.000243308	2.45014e-05
4	174	z^2	z^7+z^5+z^3+z^2+z	8.65157e-05	2.12624e-05	0.000242446	2.46105e-05
4	176	z^2	z^7+z^5+z^4	8.63569e-05	1.95949e-05	0.000243196	2.20908e-05
4	178	z^2	z^7+z^5+z^4+z	8.66302e-05	1.95408e-05	0.000244384	2.65253e-05
4	179	z^2	z^7+z^5+z^4+z+1	8.58312e-05	1.91165e-05	0.000242181	2.3583e-05
4	181	z^2	z^7+z^5+z^4+z^2+1	8.63681e-05	1.95379e-05	0.000243014	2.20101e-05
4	182	z^2	z^7+z^5+z^4+z^2+z	8.61804e-05	1.88746e-05	0.000243602	2.37743e-05
4	183	z^2	z^7+z^5+z^4+z^2+z+1	8.54931e-05	1.95226e-05	0.000242019	2.46416e-05
4	184	z^2	z^7+z^5+z^4+z^3	8.66684e-05	1.93792e-05	0.000243659	2.59483e-05
4	185	z^2	z^7+z^5+z^4+z^3+1	8.57469e-05	1.88887e-05	0.000242717	2.22244e-05
4	186	z^2	z^7+z^5+z^4+z^3+z	8.68235e-05	1.97451e-05	0.000242201	2.28909e-05
4	188	z^2	z^7+z^5+z^4+z^3+z^2	8.5826e-05	1.9929e-05	0.00024273	2.59643e-05
4	189	z^2	z^7+z^5+z^4+z^3+z^2+1	8.67085e-05	2.09609e-05	0.000243247	2.57138e-05
4	191	z^2	z^7+z^5+z^4+z^3+z^2+z+1	8.67201e-05	1.94433e-05	0.000244631	2.3899e-05
4	192	z^2	z^7+z^6	8.56104e-05	1.87569e-05	0.000242711	2.46251e-05
4	193	z^2	z^7+z^6+1	8.75294e-05	2.0211e-05	0.000246148	2.39476e-05
4	194	z^2	z^7+z^6+z	8.67993e-05	1.93285e-05	0.000245058	2.49038e-05
4	196	z^2	z^7+z^6+z^2	8.71005e-05	2.04688e-05	0.000243552	2.31121e-05
4	197	z^2	z^7+z^6+z^2+1	8.60235e-05	1.81363e-05	0.000245611	2.31891e-05
4	199	z^2	z^7+z^6+z^2+z+1	8.73255e-05	1.93731e-05	0.000245812	2.00695e-05
4	200	z^2	z^7+z^6+z^3	8.69497e-05	2.03633e-05	0.000244964	2.59519e-05
4	202	z^2	z^7+z^6+z^3+z	8.65278e-05	1.93373e-05	0.000245866	2.69698e-05
4	203	z^2	z^7+z^6+z^3+z+1	8.55802e-05	1.96434e-05	0.000241917	2.47665e-05
4	205	z^2	z^7+z^6+z^3+z^2+1	8.55755e-05	1.86029e-05	0.000242902	2.5e-05
4	206	z^2	z^7+z^6+z^3+z^2+z	8.62959e-05	1.89489e-05	0.000243923	2.57364e-05
4	207	z^2	z^7+z^6+z^3+z^2+z+1	8.59606e-05	1.93181e-05	0.000243125	2.6424e-05
4	208	z^2	z^7+z^6+z^4	8.64812e-05	2.15468e-05	0.000241695	2.48603e-05
4	209	z^2	z^7+z^6+z^4+1	8.70381e-05	1.98338e-05	0.000245085	2.29465e-05
4	211	z^2	z^7+z^6+z^4+z+1	8.65608e-05	1.99149e-05	0.000244133	2.54198e-05
4	212	z^2	z^7+z^6+z^4+z^2	8.66186e-05	2.00874e-05	0.000243003	2.39255e-05
4	213	z^2	z^7+z^6+z^4+z^2+1	8.65906e-05	2.05098e-05	0.000243352	2.75387e-05
4	214	z^2	z^7+z^6+z^4+z^2+z	8.72016e-05	2.10054e-05	0.000243616	2.53492e-05
4	217	z^2	z^7+z^6+z^4+z^3+1	8.67066e-05	1.922e-05	0.000245188	2.59917e-05
4	218	z^2	z^7+z^6+z^4+z^3+z	8.68426e-05	1.96609e-05	0.000245614	2.34248e-05
4	219	z^2	z^7+z^6+z^4+z^3+z+1	8.63685e-05	1.99459e-05	0.00024437	2.53714e-05
4	220	z^2	z^7+z^6+z^4+z^3+z^2	8.68482e-05	1.96845e-05	0.000244151	2.49385e-05
4	222	z^2	z^7+z^6+z^4+z^3+z^2+z	8.58237e-05	1.98625e-05	0.000241785	2.40473e-05
4	223	z^2	z^7+z^6+z^4+z^3+z^2+z+1	8.53776e-05	1.91986e-05	0.000242554	2.67387e-05
4	224	z^2	z^7+z^6+z^5	8.61995e-05	1.90455e-05	0.00024404	2.29313e-05
4	226	z^2	z^7+z^6+z^5+z	8.7772e-05	2.0192e-05	0.000247588	2.23385e-05
4	227	z^2	z^7+z^6+z^5+z+1	8.62437e-05	1.92498e-05	0.000243614	2.43379e-05
4	229	z^2	z^7+z^6+z^5+z^2+1	8.68239e-05	2.02887e-05	0.000243645	2.57719e-05
4	230	z^2	z^7+z^6+z^5+z^2+z	8.69054e-05	2.01369e-05	0.000242532	2.09159e-05
